total_count,CODE,MSG,id,RCP_PARTS_DTLS,RCP_WAY2,MANUAL_IMG20,MANUAL20,RCP_SEQ,INFO_NA,INFO_WGT,INFO_PRO,MANUAL_IMG13,MANUAL_IMG14,MANUAL_IMG15,MANUAL_IMG16,MANUAL_IMG10,MANUAL_IMG11,MANUAL_IMG12,MANUAL_IMG17,MANUAL_IMG18,MANUAL_IMG19,INFO_FAT,HASH_TAG,MANUAL_IMG02,MANUAL_IMG03,RCP_PAT2,MANUAL_IMG04,MANUAL_IMG05,MANUAL_IMG01,MANUAL01,ATT_FILE_NO_MK,MANUAL_IMG06,MANUAL_IMG07,MANUAL_IMG08,MANUAL_IMG09,MANUAL08,MANUAL09,MANUAL06,MANUAL07,MANUAL04,MANUAL05,MANUAL02,MANUAL03,ATT_FILE_NO_MAIN,MANUAL11,MANUAL12,MANUAL10,INFO_CAR,MANUAL19,INFO_ENG,MANUAL17,MANUAL18,RCP_NM,MANUAL15,MANUAL16,MANUAL13,MANUAL14
1358,INFO-000,정상처리되었습니다.,562,"함초 25g, 사과 100g, 양파 25g, 무 100g, 쪽파 10g, 청고추 20g
홍고추 15g, 마늘 10g, 함초소금 2g, 찹쌀가루 15g, 매실청 30g",기타,,,404,52.2,,1.4,,,,,,,,,,,0.3,함초,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00404_02.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00404_03.png,반찬,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00404_04.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00404_05.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00404_01.png,"1. 함초와 쪽파는 1cm 길이로 자른다. 청고추,
홍고추, 무는 한입 크기로 잘라주고 마늘은
편으로 썰어준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00404_1.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00404_06.png,,,,,,"6. 모든 재료를 한데 섞어서 저염 동치미를
완성한다.",,"4. 이 물로 무를 절여준다. 이때 무를 절였던 물을
버리지 말고 찹쌀 풀과 섞어 국물을 만들어
준다.","5. 만들어진 국물과 찹쌀 풀을 섞어 체에 내려
준다.",2. 물 1컵에 찹쌀가루를 풀어서 풀을 쑨다.,"3. 물 2컵에 함초, 편마늘을 넣고 국물을 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00404_2.png,,,,12.2,,57.2,,,저염 동치미,,,,
1358,INFO-000,정상처리되었습니다.,563,"장어 250g, 양파 70g, 통생강 20g, 생강청 15g
소스 : 씨겨자 15g, 통깨 5g, 매실청 15g",굽기,,,405,155.2,,15.2,,,,,,,,,,,5.9,,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00405_02.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00405_03.png,반찬,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00405_04.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00405_05.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00405_01.png,1. 장어는 생강청에 20분 정도 재워준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00405_1.png,,,,,,,,,"4. 채 썬 양파와 생강채를 냄비에 깔고 장어를
수분 없이 쪄준다.","5. 쪄낸 장어는 접시에 올리고 양파, 생강채를
올려 소스와 함께 완성한다.","2. 생강, 양파는 아주 가늘게 채 썰어서 냉수에
담가 매운맛을 빼준다.",3. 소스 재료로 소스를 만들어준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00405_2.png,,,,3.9,,129,,,장어수육구이,,,,
1358,INFO-000,정상처리되었습니다.,564,"울금가루 15g, 쌀 50g, 올리브오일 5g, 건조미역줄기 10g
맛장 : 일본된장 15g, 다진양파 15g, 두부 50g, 다진마늘 3g, 고춧가루 2g, 참기름 15g",끓이기,,,406,402.8,,5,,,,,,,,,,,1.8,일본된장,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00406_02.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00406_03.png,밥,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00406_04.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00406_05.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00406_01.png,1. 쌀은 세척 후 울금물에 불려준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00406_1.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00406_06.png,,,,,,6. 두부 맛장과 함께 곁들여 완성한다.,,"4. 건조 미역줄기는 세척해 불린다. 이때 불리고
나온 물을 이용해 밥을 한다.","5. 올리브오일로 쌀을 볶아주다 미역줄기를
넣고 밥을 한다.",2. 두부를 으깨서 수분을 빼준다.,3. 쌈장을 맛장으로 만들어준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00406_2.png,,,,44,,212,,,울금해초밥,,,,
1358,INFO-000,정상처리되었습니다.,565,"건조미역줄기 10g, 두부 70g, 로즈마리 1g, 혼합견과류 25g
소스 : 맛간장 15g, 다진양파 15g, 다진마늘 5g, 흰후추 1g, 통깨 3g, 식초 5g",기타,,,407,446.4,,17.5,,,,,,,,,,,10,,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00407_02.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00407_03.png,반찬,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00407_04.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00407_05.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00407_01.png,1. 두부는 물기를 꼭 짜준 후 으깬다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00407_1.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00407_06.png,,,,,,6. 불린 미역줄기에 두부를 넣어 섞어준다.,,4. 준비된 견과류를 송송 다져준다.,5. 불린 미역줄기에 소스를 섞어 재워준다.,2. 미역줄기는 불린 후 먹기 좋게 자른다.,3. 양념장을 만들어준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00407_2.png,,,,4.6,,178.3,,,미역줄기두부무침,,,,
1358,INFO-000,정상처리되었습니다.,566,"고사리 25g, 무 20g, 대파 20g, 양파 20g, 팽이버섯 10g, 볶은소금 1g, 다진마늘 10g
국물 : 소고기 양지 75g, 물 300g, 마늘 20g, 청양고추 25g
고사리양념 : 맛간장 15g, 후추 1g, 다진마늘 4g, 다진대파 5g",끓이기,,,408,115.8,,9.8,,,,,,,,,,,2.3,양지,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00408_02.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00408_03.png,국&찌개,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00408_04.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00408_05.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00408_01.png,"1. 국물 재료로 국을 끓여준 뒤 체에 걸러주고
양지는 찢어준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00408_1.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00408_06.png,,,,,,"6. 만들어진 국물에 모든 재료를 넣고 한 번
끓여 완성한다.",,"4. 고사리는 뜨거운 물에 데친 후 먹기 좋은
크기로 잘라서 고사리 양념장에 양념한다.","5. 청양고추를 썰어서 볶은 후 국물을 미리
끓여 놓은 국물에 붓는다.",2. 무와 양파는 굵은 채로 썬다.,"3. 대파의 흰 부분은 어슷하게 썰고 파란 부분은
굵게 썰어준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00408_2.png,,,,6.8,,87.4,,,맑은육개장,,,,
1358,INFO-000,정상처리되었습니다.,567,"주꾸미 50g, 사과 60g, 더덕 40g, 양파 60g, 청고추 15g, 홍고추 15g
소스 : 마늘기름 30g, 식초 15g, 다진마늘 5g, 다진대파 5g, 레몬소금 1g, 흰후추 1g
다진청고추 15g, 레몬즙 15g",기타,,,409,191.8,,20.3,,,,,,,,,,,4.3,,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00409_02.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00409_03.png,반찬,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00409_04.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00409_05.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00409_01.png,"1. 더덕은 손질해 어슷하게 잘라 소금물에 살짝
담가준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00409_1.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00409_06.png,,,,,,"6. 모든 채소와 주꾸미를 섞어 소스랑 한데
버무려 완성한다.",,"4. 청고추, 홍고추는 씨를 제거하고 사과처럼
잘라주고. 양파도 잘라준다.",5. 소스를 만들어준다.,"2. 사과는 먹기 좋게 썰어서 레몬즙에 살짝
뿌려준다.",3. 주꾸미는 레몬즙을 넣어 살짝 데쳐준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00409_2.png,,,,3.2,,132.7,,,주꾸미보양샐러드,,,,
1358,INFO-000,정상처리되었습니다.,568,"전복 100g, 칵테일새우 25g, 바지락살 25g, 당근 15g, 연근 25g, 단호박 25g
찹쌀 50g, 다진마늘 7g, 참기름 15g, 소주 15g, 흰후추 1g, 마늘기름 15g",끓이기,,,410,183.8,,12.7,,,,,,,,,,,6.4,,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00410_02.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00410_03.png,밥,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00410_04.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00410_05.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00410_01.png,"1. 전복은 손질해 잘라주고 전복내장과 소주를
넣어서 믹서에 간다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00410_1.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00410_06.png,,,,,,"6. 마지막으로 새우, 바지락을 넣고 볶아 완성한다.",,"4. 전복은 작은 깍두기 모양으로 잘라서 칵테일새우,
바지락살, 다진마늘, 청주를 넣어 살짝 볶아준다.","5. 냄비에 갈아준 전복내장을 만들어준 기름에
볶아주다 쌀을 넣고 볶고, 나머지 채소를
넣어 볶는다.",2. 참기름과 마늘기름을 섞어서 불린 쌀을 볶는다.,"3. 연근, 당근, 단호박은 작은 깍두기 모양으로
잘라 각각 볶아준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00410_2.png,,,,42.8,,279.8,,,전복내장밥,,,,
1358,INFO-000,정상처리되었습니다.,569,"감자 150g, 유기농 밀가루 50g, 카레가루 15g, 양파 70g, 루콜라 3g, 마늘기름 30g
소스 : 발사믹식초 30g, 저염간장 15g, 설탕 15g",굽기,,,411,491.9,,4.2,,,,,,,,,,,5.8,루콜라,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00411_02.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00411_03.png,반찬,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00411_04.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00411_05.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00411_01.png,"1. 감자는 껍질을 벗겨서 1개를 채 썰고 물에
담가둔다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00411_1.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00411_06.png,,,,,,"6. 루콜라를 물에 살짝 헹궈주고 전과 함께
접시에 셋팅한다.",,4. 소스를 만들어준다.,5. 팬에 한입 크기로 전을 부쳐준다.,"2. 감자 1개는 강판에 갈아서 즙과 건지를 따로
분리해준다.","3. 양파를 곱게 채 썰어주고 볼에 강판에 간 건지와
채 썬 감자, 채 썬 양파를 섞어 반죽을 만들어
준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00411_2.png,,,,29.5,,186.9,,,카레감자전,,,,
1358,INFO-000,정상처리되었습니다.,570,"두부 100g, 건 표고버섯 10g, 치커리 15g, 홍고추 17g, 노란색 파프리카 25g, 방울토마토 40g
소스 : 요거트 50g, 겨자 2g, 꿀 15g, 레몬즙 15g",기타,,,412,40.1,,7.5,,,,,,,,,,,9.4,방울토마토,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00412_02.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00412_03.png,반찬,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00412_04.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00412_05.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00412_01.png,"1. 두부는 먹기 좋은 크기로 잘라서 팬에 바삭
하게 구워준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00412_1.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00412_06.png,,,,,,"6. 접시에 치커리를 깔고 볶아진 두부와 채소를
올려 완성한다.",,"4. 표고버섯와 홍고추, 노란파프리카는 가늘게
채 썰어 볶아준다.","5. 소스를 만들어준다. 잘라준 토마토는 먹기
직전에 소스와 섞어준다.",2. 구워진 두부는 기름을 빼고 채 썰어준다.,"3. 방울토마토는 작은 사각형으로 잘라주고,
치커리는 먹기좋게 잘라준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00412_2.png,,,,10,,154.2,,,두부채소샐러드,,,,
1358,INFO-000,정상처리되었습니다.,571,"더덕 50g, 양파 60g, 청고추 15g, 홍고추 15g, 식초 10g
국물 : 비트 20g, 함초소금 5g, 생강청 30g, 식초 15g",기타,,,413,107,,1.8,,,,,,,,,,,0.1,,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00413_02.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00413_03.png,반찬,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00413_04.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00413_05.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00413_01.png,"1. 물과 식초가 포함된 물에 담가서 쓴맛을
빼준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00413_1.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00413_06.png,,,,,,"6. 나머지 재료도 함께 담가 간을 배게 한 뒤 24
시간 후부터 먹을 수가 있다.",,4. 비트를 편으로 썰어서 국물을 만들어준다.,"5. 그릇에 더덕부터 30분 정도 담가 물을 살짝
들여준다.","2. 물에 절여진 더덕은 키친타월을 이용해 물기를
완전히 빼준다.","3. 양파, 청고추, 홍고추도 어슷하게 썰어준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00413_2.png,,,,8.9,,43.8,,,더덕비트물김치,,,,
1358,INFO-000,정상처리되었습니다.,572,"연어(150g), 로즈마리(3g), 레몬(10g), 올리브오일(30g)
- 소스 : 당근(20g), 양파(20g), 토마토(30g), 마늘(10g)
버터(5g), 밀가루(10g), 토마토 소스(50g)
육수(150g), 우유(50g), 월계수잎(1장)",굽기,,,515,256.4,,47.3,,,,,,,,,,,28.1,,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00515_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00515_3.png,반찬,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00515_4.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00515_5.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00515_1.png,"1. 연어에 로즈마리를 위에 올려
마리네이드를 한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00515_1.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00515_6.png,,,,,,"6. 팬에 올리브 오일을 두르고, 연어
(①)를 올려 앞뒤로 구어 접시에
담고, 토마토소스를 올려 완성한다.",,"4. 냄비에 버터를 두르고, 채소(③)를
볶다가 밀가루를 넣고 볶으면서 다시
토마토소스를 넣어 볶다가 육수와
월계수잎을 넣어 끓인다.","5. 소스가 자작 하게 끓고 있을 때, 우유를
넣고 한 소끔 끓여준다.","2. 마리네이드를 해놓은 연어에 레몬즙을
뿌린다.","3. 당근, 양파는 썰고 마늘과 토마토는
다져 준비한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00515_2.png,,,,3.5,,455.5,,,연어허브스테이크,,,,
1358,INFO-000,정상처리되었습니다.,573,"밀가루(180g), 소금(0.3g), 녹말가루(20g), 덧밀가루(50g)
애호박(20g), 느타리버섯(20g), 양파(20g), 대파(20g)
홍합(20g), 새우(20g), 미더덕(10g), 저염간장(10g)
- 육수 : 건새우(10g), 멸치(10g), 다시마(5g), 무(50g)
양파(20g), 마늘(20g)",끓이기,,,516,150.3,,12.7,,,,,,,,,,,2.7,,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00516_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00516_3.png,일품,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00516_4.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00516_5.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00516_1.png,"1. 밀가루에 소금과 녹말가루를 넣고
반죽을 한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00516_1.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00516_6.png,,,,,,"6. 얇게 밀어 놓은 밀가루를 칼로 썰어
덧밀가루를 털어내고, 만들어 놓은
육수에 칼국수를 넣고, 준비한 채소
(③)와 해물(④)을 넣고 간장으로 간을
맞추어 완성한다.",,"4. 새우는 요지를 이용하여 새우등의
내장을 제거하고, 홍합은 족사를 때어
내고 솔을 이용하여 껍질을 깨끗이
씻어낸 후 흐르는 물에 깨끗하게
행구고, 미더덕은 깨끗이 씻어 놓는다.","5. 반죽을 해 놓은 밀가루에 덧 밀가루를
뿌려가며 얇게 밀어준다.","2. 냄비에 건새우와 머리와 내장을 제거한
멸치, 다시마, 무, 마늘, 양파를 넣고
약30분 정도 끓여 체에 걸러 육수를
만들어 놓는다.","3. 호박은 반달모양으로 썰고, 느타리는
손으로 찢고, 양파와 대파는 길게 썰어
준비한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00516_2.png,,,,27.4,,184.6,,,해물칼국수,,,,
1358,INFO-000,정상처리되었습니다.,574,"양파(20g), 양송이(20g), 표고버섯(20g), 느타리버섯(20g)
버터(5g), 불린쌀(150g), 생크림(20g), 소금(0.05g)
- 육수 : 건새우(10g), 건멸치(20g), 마늘(10g), 다시마(5g)
물(500ml)",끓이기,,,517,66.5,,5.2,,,,,,,,,,,3.5,,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00517_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00517_3.png,밥,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00517_4.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00517_5.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00517_1.png,"1. 양파와 양송이, 표고버섯, 느타리버섯은
작게 썰어 준비해 놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00517_1.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00517_6.png,,,,,,"6. 육수를 넣고 다시 은근히 볶으면서
뚜껑을 덮어 충분히 익힌 후, 마지막에
생크림과 소금을 넣고 완성한다.",,"4. ③번의 냄비에 불린 쌀을 넣고 은근히
볶는다.","5. 볶아지는 냄비에 만들어 놓은 육수를
조금 넣는다.","2. 멸치와 새우, 마늘을 냄비에 담고,
물을 약 500㎖ 정도 붓고 끓여 육수를
만든다.","3. 냄비에 버터를 넣고, 양파와 버섯을
넣어 볶는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00517_2.png,,,,40.3,,213.7,,,버섯리조또,,,,
1358,INFO-000,정상처리되었습니다.,575,"애호박(30g), 소금(0.5g), 부추(30g), 숙주(30g), 두부(30g)
달걀(50g), 소고기(50g), 다진 파(20g), 다진 마늘(10g)
참기름(5g), 후춧가루(0.03g)
- 만두피 : 시금치(30g), 소금(0.5g), 당근(30g), 들깨가루(30g)
밀가루(200g), 녹말가루(20g)
- 육수 : 양파(20g), 다시마(10g), 건새우(10g), 건멸치(20g)",끓이기,,,518,136.1,,0.4,,,,,,,,,,,5.4,,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00518_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00518_3.png,반찬,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00518_4.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00518_5.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00518_1.png,"1. 시금치는 끓는 물에 소금을 넣고 데쳐
찬물에 식힌 후 곱게 갈아 준비한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00518_1.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00518_6.png,,,,,,"6. 준비한 채소(③)와 고기(⑤)를 섞어
만두속을 만들고, 숙성된 밀가루
반죽(②)을 밀어 만든 만두피에 만두
속을 넣어 만두를 만든다. 준비한 육수
(④)에 삼색 만두를 넣어 끓여 담고 그
위에 달걀지단을 올려 완성한다.",,"4. 달걀은 노란자와 흰자를 나눠 각각
지단을 붙여 준비한다. 냄비에 멸치와
다시마, 건새우, 양파를 넣고 약30분
정도 끓여 체에 걸러 육수를 만들어
놓는다.","5. 소고기는 곱게 다져, 파 , 마늘, 참기름,
후춧가루를 넣어 양념을 해 놓는다.","2. 당근즙, 시금치즙, 들깨가루를 각각
준비한 뒤, 밀가루와 녹말가루를
세 개로 나눠 각각의 즙을 넣어 반죽 후
숙성시킨다.","3. 호박은 채를 썰어 소금에 살짝 절여
물기를 제거하고, 부추는 송송 썰고,
숙주는 데쳐 물기를 제거하고 다지고,
두부는 면포에 물기를 꼭 짜서 준비한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00518_2.png,,,,38.4,,203.8,,,삼색소고기만두,,,,
1358,INFO-000,정상처리되었습니다.,576,"청포묵(20g), 참기름(5g), 소금(0.5g)
달걀(50g), 소금(0.5g), 오이(20g), 당근(20g), 고사리(20g)
표고버섯(20g), 식용유(10g), 쌀밥(150g)
- 소고기 곁들임채소 : 소고기(15g), 대파(5g), 마늘(10g)
참기름(5g), 후춧가루(0.03g)
- 고추장소스 : 고추장(20g), 콩가루(20g), 다진 소고기(15g)",볶기,,,519,575.8,,13,,,,,,,,,,,6.3,,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00519_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00519_3.png,밥,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00519_4.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00519_5.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00519_1.png,"1. 청포묵은 4cm 길이로 썰어 참기름과
소금에 살짝 무쳐 준비한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00519_1.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00519_6.png,,,,,,"6. 고추장에 콩가루를 섞고, 볶아진 소고기를
넣어 다시 볶아 고추장 소스를 준비하고,
쌀밥을 그릇에 담은 후 청포묵(①), 볶아
놓은 채소와 소고기(⑤)를 올리고,
마지막에 고추장소스를 올려 완성한다.",,"4. 소고기는 채를 썰어 파, 마늘, 참기름,
후춧가루를 넣어 양념한다.","5. 팬에 기름을 두르고, 준비한 곁들임
채소(③)와 다진 소고기를 재료별로
따로 볶아 준비한다.","2. 달걀은 황백으로 나누어 각각 소금을
조금씩 넣어 섞어 지단을 부친다.","3. 오이는 돌려 깎아 채 썰고 당근도 오이
길이로 채 썰고 고사리는 길에 맞게
다듬고, 표고버섯도 채를 썰어 준비한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00519_2.png,,,,85.2,,449.4,,,콩가루비빔밥,,,,
1358,INFO-000,정상처리되었습니다.,577,"닭가슴살(200g), 소금(0.5g), 후춧가루(0.03g), 정종(10g)
대추(20g), 인삼(50g), 밤(20g), 표고버섯(30g)
새송이버섯(30g),치킨육수(100g)",끓이기,,,520,253.4,,14.1,,,,,,,,,,,1.3,,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00520_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00520_3.png,반찬,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00520_4.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00520_5.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00520_1.png,"1. 닭가슴살을 넓게 펴서 소금과
후춧가루, 정종으로 밑간을 한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00520_1.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00520_6.png,,,,,,"6. 뚜껑을 덮고, 약 15분 정도 은근히
찐 뒤, 닭가슴살이 익으면 불을 끄고
먹기 좋은 크기로 썰어서 접시에 담는다.",,4. 닭 가슴살을 돌돌 말아 놓는다.,"5. 냄비에 육수를 붓고, 육수가 끓으면
말아 놓은 닭가슴살을 넣는다.","2. 대추는 돌려깎아 채를 썰고, 인삼은
세로 방향으로 반으로 가르고, 밤은
껍질을 벗겨 납작하게 썰고, 표고와
새송이 버섯은 뜨거운 물에 담그어
불린 후 채를 썰어 준비한다.","3. 숙성된 닭가슴살(①)에 썰어놓은
재료(②)를 얹어 놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00520_2.png,,,,19.4,,145.4,,,인삼닭살찜,,,,
1358,INFO-000,정상처리되었습니다.,578,"양배추(120g), 미나리(20g), 느타리버섯(30g), 표고버섯(20g)
팽이버섯(20g), 당근(30g), 오이(30g), 소금(1g)
소고기(100g), 파(10g), 마늘(10g), 참기름(5g), 설탕(20g)
- 양념장 : 저염간장(20g), 맛술(10g), 참기름(5g)",찌기,,,521,242.1,,0,,,,,,,,,,,1.5,,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00521_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00521_3.png,반찬,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00521_4.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00521_5.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00521_1.png,"1. 양배추는 깨끗이 씻어 찜기에 김이
오르면 쪄서 식혀 준비한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00521_1.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00521_6.png,,,,,,"6. 김발을 이용하여 양배추를 돌돌 말고,
미나리를 데쳐 끈으로 묶어 접시에
올리고, 간장과 맛술, 참기름을 섞은
간장소스를 만들어 담는다.",,"4. 팬에 준비한 채소에 소량의 소금을
넣어 먼저 볶다가 양념한 소고기를
넣고 재빠르게 볶아 식혀 준비한다.","5. 쪄 놓은 양배추를 김발 위에 올려 넣고,
볶아놓은 채소와 소고기를 넣는다.","2. 느타리, 표고 ,팽이버섯, 당근, 오이는
약 5cm 길이로 채를 썰어 준비한다.","3. 소고기도 가늘게 채를 썰어 준비하고,
파, 마늘, 참기름, 설탕을 넣어 양념을
한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00521_2.png,,,,24.1,,110.1,,,양배추버섯말이,,,,
